#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
4.205000e+00  2.836655e-02  -1.792616e-02  1.389440e-02  -7.691155e-03  1.586184e-02  -8.760136e-03  1.627643e-01  -8.578913e-02  1.649674e-01  -8.537506e-02  1.659196e-01  -8.575376e-02  6.783607e-02  -5.512724e-02  6.347892e-02  -5.223102e-02  6.306708e-02  -5.177151e-02
4.220000e+00  2.856838e-02  -1.805922e-02  1.403069e-02  -7.780259e-03  1.601974e-02  -8.862765e-03  1.626136e-01  -8.577142e-02  1.648085e-01  -8.533876e-02  1.657600e-01  -8.571280e-02  6.730089e-02  -5.534902e-02  6.291053e-02  -5.246103e-02  6.249244e-02  -5.200523e-02
4.235000e+00  2.877089e-02  -1.819140e-02  1.416763e-02  -7.869454e-03  1.617832e-02  -8.965409e-03  1.624664e-01  -8.575431e-02  1.646529e-01  -8.530362e-02  1.656039e-01  -8.567291e-02  6.678042e-02  -5.556283e-02  6.235663e-02  -5.268296e-02  6.193264e-02  -5.223090e-02
4.250000e+00  2.897429e-02  -1.832293e-02  1.430551e-02  -7.959001e-03  1.633790e-02  -9.068388e-03  1.623223e-01  -8.573759e-02  1.645003e-01  -8.526938e-02  1.654507e-01  -8.563386e-02  6.627592e-02  -5.576871e-02  6.181840e-02  -5.289667e-02  6.138876e-02  -5.244815e-02
4.265000e+00  2.917858e-02  -1.845401e-02  1.444430e-02  -8.049047e-03  1.649843e-02  -9.171884e-03  1.621827e-01  -8.572218e-02  1.643520e-01  -8.523700e-02  1.653019e-01  -8.559661e-02  6.578600e-02  -5.596017e-02  6.129503e-02  -5.309539e-02  6.086000e-02  -5.265022e-02
4.280000e+00  2.938396e-02  -1.858439e-02  1.458416e-02  -8.139345e-03  1.666012e-02  -9.275584e-03  1.620483e-01  -8.570746e-02  1.642086e-01  -8.520568e-02  1.651580e-01  -8.556028e-02  6.531361e-02  -5.613839e-02  6.078927e-02  -5.328037e-02  6.034912e-02  -5.283828e-02
4.295000e+00  2.959037e-02  -1.871416e-02  1.472531e-02  -8.229985e-03  1.682321e-02  -9.379608e-03  1.619186e-01  -8.569264e-02  1.640699e-01  -8.517482e-02  1.650188e-01  -8.552435e-02  6.485927e-02  -5.630361e-02  6.030159e-02  -5.345179e-02  5.985655e-02  -5.301250e-02
4.310000e+00  2.979758e-02  -1.884351e-02  1.486763e-02  -8.321062e-03  1.698758e-02  -9.484051e-03  1.617929e-01  -8.567738e-02  1.639353e-01  -8.514401e-02  1.648837e-01  -8.548833e-02  6.442383e-02  -5.645549e-02  5.983277e-02  -5.360944e-02  5.938306e-02  -5.317274e-02
4.325000e+00  3.000586e-02  -1.897239e-02  1.501124e-02  -8.412470e-03  1.715336e-02  -9.588779e-03  1.616714e-01  -8.566001e-02  1.638048e-01  -8.511146e-02  1.647527e-01  -8.545035e-02  6.401032e-02  -5.659159e-02  5.938628e-02  -5.375082e-02  5.893222e-02  -5.331648e-02
4.340000e+00  3.021443e-02  -1.910090e-02  1.515547e-02  -8.504217e-03  1.731977e-02  -9.693807e-03  1.615521e-01  -8.564003e-02  1.636764e-01  -8.507664e-02  1.646238e-01  -8.540992e-02  6.361858e-02  -5.670854e-02  5.896199e-02  -5.387234e-02  5.850385e-02  -5.344007e-02
4.355000e+00  3.042335e-02  -1.922933e-02  1.530021e-02  -8.596453e-03  1.748665e-02  -9.799323e-03  1.614349e-01  -8.561771e-02  1.635499e-01  -8.503985e-02  1.644967e-01  -8.536743e-02  6.324884e-02  -5.680509e-02  5.856023e-02  -5.397286e-02  5.809826e-02  -5.354246e-02
4.370000e+00  3.063268e-02  -1.935720e-02  1.544534e-02  -8.688703e-03  1.765387e-02  -9.904744e-03  1.613198e-01  -8.559211e-02  1.634251e-01  -8.500015e-02  1.643714e-01  -8.532181e-02  6.290217e-02  -5.688031e-02  5.818230e-02  -5.405154e-02  5.771676e-02  -5.362293e-02
4.385000e+00  3.084216e-02  -1.948452e-02  1.559065e-02  -8.780906e-03  1.782116e-02  -1.000999e-02  1.612061e-01  -8.556283e-02  1.633015e-01  -8.495712e-02  1.642473e-01  -8.527267e-02  6.258068e-02  -5.693505e-02  5.783046e-02  -5.410931e-02  5.736167e-02  -5.368251e-02
4.400000e+00  3.105158e-02  -1.961107e-02  1.573600e-02  -8.872841e-03  1.798832e-02  -1.011481e-02  1.610923e-01  -8.552852e-02  1.631779e-01  -8.490928e-02  1.641230e-01  -8.521857e-02  6.228747e-02  -5.697064e-02  5.750688e-02  -5.414766e-02  5.703515e-02  -5.372261e-02
4.415000e+00  3.126093e-02  -1.973681e-02  1.588133e-02  -8.964475e-03  1.815528e-02  -1.021919e-02  1.609777e-01  -8.548968e-02  1.630528e-01  -8.485686e-02  1.639970e-01  -8.515979e-02  6.202200e-02  -5.698546e-02  5.721283e-02  -5.416534e-02  5.673851e-02  -5.374208e-02
4.430000e+00  3.147042e-02  -1.986166e-02  1.602677e-02  -9.055706e-03  1.832214e-02  -1.032302e-02  1.608627e-01  -8.544505e-02  1.629269e-01  -8.479896e-02  1.638699e-01  -8.509547e-02  6.178364e-02  -5.698492e-02  5.694611e-02  -5.416716e-02  5.646952e-02  -5.374571e-02
4.445000e+00  3.168031e-02  -1.998628e-02  1.617258e-02  -9.147060e-03  1.848923e-02  -1.042691e-02  1.607487e-01  -8.539455e-02  1.628015e-01  -8.473551e-02  1.637432e-01  -8.502551e-02  6.157374e-02  -5.696999e-02  5.670894e-02  -5.415460e-02  5.623040e-02  -5.373511e-02
4.460000e+00  3.189043e-02  -2.011038e-02  1.631880e-02  -9.238442e-03  1.865657e-02  -1.053075e-02  1.606351e-01  -8.533616e-02  1.626764e-01  -8.466442e-02  1.636164e-01  -8.494790e-02  6.138955e-02  -5.694213e-02  5.649829e-02  -5.412845e-02  5.601798e-02  -5.371111e-02
4.475000e+00  3.210050e-02  -2.023364e-02  1.646515e-02  -9.329601e-03  1.882385e-02  -1.063426e-02  1.605211e-01  -8.526909e-02  1.625507e-01  -8.458498e-02  1.634886e-01  -8.486190e-02  6.122925e-02  -5.690533e-02  5.631237e-02  -5.409287e-02  5.583049e-02  -5.367783e-02
4.490000e+00  3.231111e-02  -2.035640e-02  1.661214e-02  -9.420794e-03  1.899166e-02  -1.073773e-02  1.604086e-01  -8.519395e-02  1.624261e-01  -8.449776e-02  1.633619e-01  -8.476811e-02  6.109334e-02  -5.686337e-02  5.615202e-02  -5.405142e-02  5.566869e-02  -5.363887e-02
4.505000e+00  3.252167e-02  -2.047863e-02  1.675948e-02  -9.511974e-03  1.915969e-02  -1.084112e-02  1.602973e-01  -8.511015e-02  1.623025e-01  -8.440211e-02  1.632360e-01  -8.466590e-02  6.098053e-02  -5.681695e-02  5.601583e-02  -5.400469e-02  5.553128e-02  -5.359482e-02
4.520000e+00  3.273187e-02  -2.060051e-02  1.690702e-02  -9.603370e-03  1.932774e-02  -1.094469e-02  1.601870e-01  -8.501717e-02  1.621797e-01  -8.429757e-02  1.631106e-01  -8.455478e-02  6.088901e-02  -5.676821e-02  5.590203e-02  -5.395492e-02  5.541650e-02  -5.354795e-02
4.535000e+00  3.294240e-02  -2.072157e-02  1.705542e-02  -9.694599e-03  1.949661e-02  -1.104799e-02  1.600794e-01  -8.491382e-02  1.620593e-01  -8.418287e-02  1.629876e-01  -8.443351e-02  6.081536e-02  -5.671928e-02  5.580730e-02  -5.390434e-02  5.532107e-02  -5.350045e-02
4.550000e+00  3.315283e-02  -2.084231e-02  1.720434e-02  -9.786046e-03  1.966591e-02  -1.115150e-02  1.599748e-01  -8.480041e-02  1.619417e-01  -8.405825e-02  1.628672e-01  -8.430237e-02  6.075500e-02  -5.667248e-02  5.572704e-02  -5.385541e-02  5.524025e-02  -5.345478e-02
4.565000e+00  3.336351e-02  -2.096298e-02  1.735412e-02  -9.877929e-03  1.983603e-02  -1.125545e-02  1.598744e-01  -8.467709e-02  1.618281e-01  -8.392382e-02  1.627508e-01  -8.416150e-02  6.070331e-02  -5.662962e-02  5.565656e-02  -5.381006e-02  5.516934e-02  -5.341301e-02
4.580000e+00  3.357397e-02  -2.108346e-02  1.750431e-02  -9.970151e-03  2.000646e-02  -1.135973e-02  1.597784e-01  -8.454368e-02  1.617186e-01  -8.377939e-02  1.626384e-01  -8.401065e-02  6.065625e-02  -5.658951e-02  5.559180e-02  -5.376713e-02  5.510432e-02  -5.337398e-02
4.595000e+00  3.378430e-02  -2.120355e-02  1.765508e-02  -1.006248e-02  2.017740e-02  -1.146407e-02  1.596875e-01  -8.440008e-02  1.616140e-01  -8.362483e-02  1.625307e-01  -8.384971e-02  6.060945e-02  -5.655191e-02  5.552832e-02  -5.372640e-02  5.504076e-02  -5.333744e-02
4.610000e+00  3.399392e-02  -2.132316e-02  1.780593e-02  -1.015475e-02  2.034823e-02  -1.156825e-02  1.596007e-01  -8.424603e-02  1.615134e-01  -8.345990e-02  1.624269e-01  -8.367836e-02  6.056027e-02  -5.651664e-02  5.546304e-02  -5.368757e-02  5.497561e-02  -5.330298e-02
4.625000e+00  3.420221e-02  -2.144210e-02  1.795636e-02  -1.024668e-02  2.051838e-02  -1.167193e-02  1.595168e-01  -8.408182e-02  1.614156e-01  -8.328457e-02  1.623257e-01  -8.349661e-02  6.050947e-02  -5.648135e-02  5.539652e-02  -5.364919e-02  5.490942e-02  -5.326919e-02
4.640000e+00  3.440959e-02  -2.156036e-02  1.810686e-02  -1.033821e-02  2.068838e-02  -1.177506e-02  1.594371e-01  -8.390821e-02  1.613217e-01  -8.309974e-02  1.622282e-01  -8.330534e-02  6.045621e-02  -5.644338e-02  5.532866e-02  -5.360796e-02  5.484215e-02  -5.323271e-02
4.655000e+00  3.461589e-02  -2.167811e-02  1.825730e-02  -1.042948e-02  2.085809e-02  -1.187779e-02  1.593624e-01  -8.372596e-02  1.612326e-01  -8.290622e-02  1.621353e-01  -8.310543e-02  6.040065e-02  -5.640329e-02  5.525911e-02  -5.356438e-02  5.477343e-02  -5.319405e-02
4.670000e+00  3.482149e-02  -2.179539e-02  1.840798e-02  -1.052048e-02  2.102787e-02  -1.198009e-02  1.592935e-01  -8.353600e-02  1.611492e-01  -8.270486e-02  1.620479e-01  -8.289766e-02  6.034348e-02  -5.636125e-02  5.518860e-02  -5.351882e-02  5.470400e-02  -5.315349e-02
4.685000e+00  3.502666e-02  -2.191281e-02  1.855910e-02  -1.061173e-02  2.119792e-02  -1.208256e-02  1.592308e-01  -8.334021e-02  1.610720e-01  -8.249753e-02  1.619664e-01  -8.268389e-02  6.028409e-02  -5.631822e-02  5.511647e-02  -5.347218e-02  5.463321e-02  -5.311192e-02
4.700000e+00  3.523126e-02  -2.203024e-02  1.871067e-02  -1.070307e-02  2.136829e-02  -1.218502e-02  1.591742e-01  -8.313946e-02  1.610008e-01  -8.228512e-02  1.618907e-01  -8.246502e-02  6.022226e-02  -5.627486e-02  5.504241e-02  -5.342507e-02  5.456082e-02  -5.306989e-02
4.715000e+00  3.543531e-02  -2.214770e-02  1.886290e-02  -1.079454e-02  2.153919e-02  -1.228751e-02  1.591235e-01  -8.293474e-02  1.609355e-01  -8.206865e-02  1.618207e-01  -8.224209e-02  6.015898e-02  -5.623210e-02  5.496735e-02  -5.337847e-02  5.448778e-02  -5.302845e-02
4.730000e+00  3.563884e-02  -2.226505e-02  1.901574e-02  -1.088602e-02  2.171055e-02  -1.238990e-02  1.590784e-01  -8.272658e-02  1.608759e-01  -8.184865e-02  1.617562e-01  -8.201567e-02  6.009394e-02  -5.619020e-02  5.489084e-02  -5.333271e-02  5.441366e-02  -5.298785e-02
4.745000e+00  3.584088e-02  -2.238176e-02  1.916831e-02  -1.097702e-02  2.188133e-02  -1.249158e-02  1.590372e-01  -8.251481e-02  1.608202e-01  -8.162494e-02  1.616953e-01  -8.178549e-02  6.002754e-02  -5.614905e-02  5.481317e-02  -5.328776e-02  5.433886e-02  -5.294811e-02
4.760000e+00  3.604172e-02  -2.249776e-02  1.932082e-02  -1.106750e-02  2.205180e-02  -1.259249e-02  1.589997e-01  -8.229994e-02  1.607684e-01  -8.139806e-02  1.616382e-01  -8.155207e-02  5.995985e-02  -5.610921e-02  5.473441e-02  -5.324423e-02  5.426340e-02  -5.290983e-02
4.775000e+00  3.624145e-02  -2.261331e-02  1.947339e-02  -1.115767e-02  2.222206e-02  -1.269290e-02  1.589656e-01  -8.208293e-02  1.607201e-01  -8.116893e-02  1.615843e-01  -8.131639e-02  5.989066e-02  -5.607276e-02  5.465426e-02  -5.320413e-02  5.418704e-02  -5.287505e-02
4.790000e+00  3.643993e-02  -2.272899e-02  1.962581e-02  -1.124807e-02  2.239190e-02  -1.279345e-02  1.589342e-01  -8.186501e-02  1.606745e-01  -8.093876e-02  1.615328e-01  -8.107974e-02  5.981998e-02  -5.604193e-02  5.457276e-02  -5.316966e-02  5.410985e-02  -5.284597e-02
4.805000e+00  3.663728e-02  -2.284465e-02  1.977827e-02  -1.133861e-02  2.256149e-02  -1.289403e-02  1.589049e-01  -8.164643e-02  1.606311e-01  -8.070780e-02  1.614833e-01  -8.084234e-02  5.974739e-02  -5.601726e-02  5.448953e-02  -5.314139e-02  5.403141e-02  -5.282320e-02
4.820000e+00  3.683321e-02  -2.296034e-02  1.993048e-02  -1.142934e-02  2.273053e-02  -1.299471e-02  1.588765e-01  -8.142745e-02  1.605885e-01  -8.047634e-02  1.614343e-01  -8.060450e-02  5.967212e-02  -5.599891e-02  5.440369e-02  -5.311963e-02  5.395086e-02  -5.280703e-02
4.835000e+00  3.702805e-02  -2.307529e-02  2.008267e-02  -1.151954e-02  2.289927e-02  -1.309463e-02  1.588489e-01  -8.120668e-02  1.605466e-01  -8.024298e-02  1.613856e-01  -8.036481e-02  5.959550e-02  -5.598542e-02  5.431642e-02  -5.310283e-02  5.386942e-02  -5.279592e-02
4.850000e+00  3.722181e-02  -2.318967e-02  2.023482e-02  -1.160937e-02  2.306769e-02  -1.319400e-02  1.588221e-01  -8.098496e-02  1.605053e-01  -8.000854e-02  1.613374e-01  -8.012410e-02  5.951838e-02  -5.597909e-02  5.422877e-02  -5.309341e-02  5.378812e-02  -5.279222e-02
4.865000e+00  3.741471e-02  -2.330378e-02  2.038697e-02  -1.169909e-02  2.323585e-02  -1.329312e-02  1.587957e-01  -8.076330e-02  1.604644e-01  -7.977398e-02  1.612893e-01  -7.988340e-02  5.943963e-02  -5.598185e-02  5.413955e-02  -5.309319e-02  5.370574e-02  -5.279777e-02
4.880000e+00  3.760585e-02  -2.341757e-02  2.053829e-02  -1.178867e-02  2.340273e-02  -1.339196e-02  1.587681e-01  -8.054171e-02  1.604223e-01  -7.953931e-02  1.612395e-01  -7.964277e-02  5.935967e-02  -5.599335e-02  5.404923e-02  -5.310178e-02  5.362272e-02  -5.281219e-02
4.895000e+00  3.779529e-02  -2.353043e-02  2.068885e-02  -1.187757e-02  2.356843e-02  -1.348989e-02  1.587389e-01  -8.031960e-02  1.603785e-01  -7.930394e-02  1.611879e-01  -7.940154e-02  5.927871e-02  -5.601354e-02  5.395815e-02  -5.311916e-02  5.353934e-02  -5.283542e-02
4.910000e+00  3.798360e-02  -2.364257e-02  2.083918e-02  -1.196597e-02  2.373358e-02  -1.358712e-02  1.587088e-01  -8.009771e-02  1.603339e-01  -7.906862e-02  1.611351e-01  -7.916049e-02  5.919610e-02  -5.604452e-02  5.386566e-02  -5.314752e-02  5.345486e-02  -5.286968e-02
4.925000e+00  3.817053e-02  -2.375428e-02  2.098919e-02  -1.205414e-02  2.389809e-02  -1.368396e-02  1.586770e-01  -7.987678e-02  1.602875e-01  -7.883415e-02  1.610803e-01  -7.892042e-02  5.911143e-02  -5.608685e-02  5.377131e-02  -5.318743e-02  5.336888e-02  -5.291553e-02
4.940000e+00  3.835606e-02  -2.386581e-02  2.113897e-02  -1.214236e-02  2.406203e-02  -1.378074e-02  1.586429e-01  -7.965735e-02  1.602390e-01  -7.860107e-02  1.610230e-01  -7.868190e-02  5.902461e-02  -5.614119e-02  5.367500e-02  -5.323957e-02  5.328122e-02  -5.297364e-02
4.955000e+00  3.854103e-02  -2.397701e-02  2.128930e-02  -1.223049e-02  2.422637e-02  -1.387729e-02  1.586071e-01  -7.943942e-02  1.601888e-01  -7.836939e-02  1.609640e-01  -7.844491e-02  5.893564e-02  -5.620786e-02  5.357670e-02  -5.330424e-02  5.319182e-02  -5.304434e-02
4.970000e+00  3.872536e-02  -2.408798e-02  2.144022e-02  -1.231871e-02  2.439113e-02  -1.397381e-02  1.585692e-01  -7.922331e-02  1.601366e-01  -7.813945e-02  1.609027e-01  -7.820976e-02  5.884484e-02  -5.628724e-02  5.347675e-02  -5.338188e-02  5.310107e-02  -5.312804e-02
4.985000e+00  3.890821e-02  -2.419898e-02  2.159104e-02  -1.240728e-02  2.455549e-02  -1.407060e-02  1.585277e-01  -7.900943e-02  1.600809e-01  -7.791166e-02  1.608377e-01  -7.797683e-02  5.875185e-02  -5.637853e-02  5.337479e-02  -5.347176e-02  5.300852e-02  -5.322399e-02
5.000000e+00  3.908945e-02  -2.430954e-02  2.174162e-02  -1.249576e-02  2.471931e-02  -1.416717e-02  1.584820e-01  -7.879736e-02  1.600212e-01  -7.768558e-02  1.607685e-01  -7.774572e-02  5.865747e-02  -5.648221e-02  5.327163e-02  -5.357440e-02  5.291499e-02  -5.333271e-02
5.015000e+00  3.926964e-02  -2.441987e-02  2.189240e-02  -1.258433e-02  2.488313e-02  -1.426371e-02  1.584325e-01  -7.858744e-02  1.599579e-01  -7.746155e-02  1.606955e-01  -7.751672e-02  5.856168e-02  -5.659870e-02  5.316726e-02  -5.369018e-02  5.282048e-02  -5.345460e-02
5.030000e+00  3.944852e-02  -2.452935e-02  2.204311e-02  -1.267244e-02  2.504661e-02  -1.435958e-02  1.583785e-01  -7.837884e-02  1.598902e-01  -7.723872e-02  1.606179e-01  -7.728902e-02  5.846424e-02  -5.672761e-02  5.306140e-02  -5.381878e-02  5.272470e-02  -5.358928e-02
5.045000e+00  3.962614e-02  -2.463824e-02  2.219372e-02  -1.276028e-02  2.520972e-02  -1.445504e-02  1.583197e-01  -7.817195e-02  1.598177e-01  -7.701743e-02  1.605354e-01  -7.706297e-02  5.836550e-02  -5.686815e-02  5.295450e-02  -5.395946e-02  5.262808e-02  -5.373594e-02
5.060000e+00  3.980174e-02  -2.474646e-02  2.234349e-02  -1.284788e-02  2.537159e-02  -1.455005e-02  1.582546e-01  -7.796679e-02  1.597391e-01  -7.679777e-02  1.604466e-01  -7.683854e-02  5.826518e-02  -5.701990e-02  5.284633e-02  -5.411184e-02  5.253037e-02  -5.389430e-02
5.075000e+00  3.997558e-02  -2.485409e-02  2.249261e-02  -1.293531e-02  2.553244e-02  -1.464471e-02  1.581833e-01  -7.776346e-02  1.596543e-01  -7.657984e-02  1.603515e-01  -7.661586e-02  5.816346e-02  -5.718201e-02  5.273712e-02  -5.427508e-02  5.243176e-02  -5.406350e-02
5.090000e+00  4.014802e-02  -2.496121e-02  2.264132e-02  -1.302259e-02  2.569254e-02  -1.473904e-02  1.581061e-01  -7.756227e-02  1.595637e-01  -7.636391e-02  1.602504e-01  -7.639524e-02  5.805993e-02  -5.735544e-02  5.262657e-02  -5.445017e-02  5.233191e-02  -5.424451e-02
5.105000e+00  4.031929e-02  -2.506803e-02  2.278972e-02  -1.310987e-02  2.585205e-02  -1.483323e-02  1.580228e-01  -7.736333e-02  1.594669e-01  -7.615016e-02  1.601430e-01  -7.617683e-02  5.795483e-02  -5.753901e-02  5.251478e-02  -5.463618e-02  5.223094e-02  -5.443637e-02
5.120000e+00  4.048922e-02  -2.517414e-02  2.293771e-02  -1.319681e-02  2.601082e-02  -1.492687e-02  1.579333e-01  -7.716593e-02  1.593638e-01  -7.593777e-02  1.600292e-01  -7.595985e-02  5.784974e-02  -5.773181e-02  5.240320e-02  -5.483181e-02  5.213020e-02  -5.463773e-02
5.135000e+00  4.065777e-02  -2.527928e-02  2.308531e-02  -1.328325e-02  2.616888e-02  -1.501982e-02  1.578376e-01  -7.697013e-02  1.592545e-01  -7.572688e-02  1.599092e-01  -7.574445e-02  5.774410e-02  -5.793322e-02  5.229154e-02  -5.503666e-02  5.202937e-02  -5.484809e-02
5.150000e+00  4.082515e-02  -2.538360e-02  2.323270e-02  -1.336937e-02  2.632647e-02  -1.511224e-02  1.577358e-01  -7.677631e-02  1.591391e-01  -7.551794e-02  1.597829e-01  -7.553104e-02  5.763738e-02  -5.814306e-02  5.217914e-02  -5.525051e-02  5.192775e-02  -5.506730e-02
5.165000e+00  4.099118e-02  -2.548751e-02  2.337980e-02  -1.345547e-02  2.648346e-02  -1.520448e-02  1.576274e-01  -7.658505e-02  1.590170e-01  -7.531149e-02  1.596499e-01  -7.532015e-02  5.753113e-02  -5.836068e-02  5.206761e-02  -5.547277e-02  5.182699e-02  -5.529479e-02
5.180000e+00  4.115523e-02  -2.559084e-02  2.352602e-02  -1.354133e-02  2.663917e-02  -1.529629e-02  1.575114e-01  -7.639616e-02  1.588874e-01  -7.510734e-02  1.595092e-01  -7.511161e-02  5.742552e-02  -5.858521e-02  5.195710e-02  -5.570255e-02  5.172719e-02  -5.552965e-02
5.195000e+00  4.131795e-02  -2.569340e-02  2.367198e-02  -1.362677e-02  2.679433e-02  -1.538750e-02  1.573887e-01  -7.620947e-02  1.587513e-01  -7.490534e-02  1.593619e-01  -7.490531e-02  5.732199e-02  -5.881631e-02  5.184905e-02  -5.593951e-02  5.162977e-02  -5.577155e-02
5.210000e+00  4.147991e-02  -2.579571e-02  2.381823e-02  -1.371228e-02  2.694959e-02  -1.547867e-02  1.572603e-01  -7.602567e-02  1.586093e-01  -7.470614e-02  1.592088e-01  -7.470194e-02  5.722053e-02  -5.905290e-02  5.174344e-02  -5.618257e-02  5.153470e-02  -5.601939e-02
5.225000e+00  4.164089e-02  -2.589752e-02  2.396452e-02  -1.379762e-02  2.710465e-02  -1.556953e-02  1.571257e-01  -7.584450e-02  1.584613e-01  -7.450946e-02  1.590494e-01  -7.450122e-02  5.712185e-02  -5.929440e-02  5.164099e-02  -5.643104e-02  5.144268e-02  -5.627250e-02
5.240000e+00  4.180072e-02  -2.599910e-02  2.411075e-02  -1.388304e-02  2.725940e-02  -1.566035e-02  1.569847e-01  -7.566629e-02  1.583070e-01  -7.431569e-02  1.588838e-01  -7.430347e-02  5.702579e-02  -5.953932e-02  5.154150e-02  -5.668345e-02  5.135350e-02  -5.652944e-02
5.255000e+00  4.195957e-02  -2.610014e-02  2.425712e-02  -1.396824e-02  2.741404e-02  -1.575082e-02  1.568376e-01  -7.549068e-02  1.581467e-01  -7.412446e-02  1.587118e-01  -7.410842e-02  5.693240e-02  -5.978733e-02  5.144510e-02  -5.693946e-02  5.126727e-02  -5.678983e-02
5.270000e+00  4.211712e-02  -2.620104e-02  2.440327e-02  -1.405358e-02  2.756818e-02  -1.584132e-02  1.566841e-01  -7.531827e-02  1.579799e-01  -7.393640e-02  1.585335e-01  -7.391667e-02  5.684156e-02  -6.003866e-02  5.135169e-02  -5.719922e-02  5.118385e-02  -5.705391e-02
5.285000e+00  4.227257e-02  -2.630143e-02  2.454841e-02  -1.413867e-02  2.772091e-02  -1.593144e-02  1.565232e-01  -7.514855e-02  1.578056e-01  -7.375100e-02  1.583475e-01  -7.372770e-02  5.675392e-02  -6.029215e-02  5.126188e-02  -5.746158e-02  5.110389e-02  -5.732044e-02
5.300000e+00  4.242650e-02  -2.640147e-02  2.469306e-02  -1.422365e-02  2.787283e-02  -1.602130e-02  1.563555e-01  -7.498164e-02  1.576246e-01  -7.356835e-02  1.581548e-01  -7.354162e-02  5.666938e-02  -6.054749e-02  5.117564e-02  -5.772616e-02  5.102731e-02  -5.758910e-02
5.315000e+00  4.257963e-02  -2.650109e-02  2.483792e-02  -1.430841e-02  2.802473e-02  -1.611080e-02  1.561815e-01  -7.481733e-02  1.574374e-01  -7.338821e-02  1.579557e-01  -7.335819e-02  5.658890e-02  -6.080460e-02  5.109402e-02  -5.799284e-02  5.095516e-02  -5.785971e-02
5.330000e+00  4.273218e-02  -2.660008e-02  2.498309e-02  -1.439280e-02  2.817675e-02  -1.619976e-02  1.560019e-01  -7.465585e-02  1.572445e-01  -7.321085e-02  1.577508e-01  -7.317764e-02  5.651228e-02  -6.106170e-02  5.101679e-02  -5.825979e-02  5.088719e-02  -5.813049e-02
5.345000e+00  4.288337e-02  -2.669792e-02  2.512778e-02  -1.447638e-02  2.832797e-02  -1.628767e-02  1.558159e-01  -7.449634e-02  1.570452e-01  -7.303544e-02  1.575395e-01  -7.299914e-02  5.643876e-02  -6.131778e-02  5.094320e-02  -5.852602e-02  5.082262e-02  -5.840040e-02
5.360000e+00  4.303353e-02  -2.679551e-02  2.527220e-02  -1.456001e-02  2.847865e-02  -1.637554e-02  1.556242e-01  -7.433995e-02  1.568400e-01  -7.286314e-02  1.573223e-01  -7.282390e-02  5.636886e-02  -6.157318e-02  5.087370e-02  -5.879183e-02  5.076192e-02  -5.866970e-02
5.375000e+00  4.318229e-02  -2.689260e-02  2.541598e-02  -1.464348e-02  2.862833e-02  -1.646312e-02  1.554262e-01  -7.418637e-02  1.566286e-01  -7.269366e-02  1.570988e-01  -7.265163e-02  5.630269e-02  -6.182727e-02  5.080842e-02  -5.905658e-02  5.070516e-02  -5.893778e-02
5.390000e+00  4.333032e-02  -2.698929e-02  2.555967e-02  -1.472686e-02  2.877767e-02  -1.655050e-02  1.552233e-01  -7.403576e-02  1.564121e-01  -7.252719e-02  1.568701e-01  -7.248250e-02  5.624067e-02  -6.207979e-02  5.074777e-02  -5.932002e-02  5.065279e-02  -5.920435e-02
5.405000e+00  4.347700e-02  -2.708529e-02  2.570272e-02  -1.480989e-02  2.892602e-02  -1.663738e-02  1.550145e-01  -7.388769e-02  1.561897e-01  -7.236329e-02  1.566354e-01  -7.231613e-02  5.618275e-02  -6.232965e-02  5.069171e-02  -5.958109e-02  5.060478e-02  -5.946834e-02
5.420000e+00  4.362206e-02  -2.718062e-02  2.584482e-02  -1.489254e-02  2.907302e-02  -1.672373e-02  1.547996e-01  -7.374212e-02  1.559611e-01  -7.220192e-02  1.563945e-01  -7.215242e-02  5.612921e-02  -6.257612e-02  5.064048e-02  -5.983900e-02  5.056133e-02  -5.972894e-02
5.435000e+00  4.376530e-02  -2.727503e-02  2.598579e-02  -1.497454e-02  2.921847e-02  -1.680922e-02  1.545786e-01  -7.359881e-02  1.557264e-01  -7.204281e-02  1.561472e-01  -7.199112e-02  5.608053e-02  -6.281763e-02  5.059448e-02  -6.009215e-02  5.052292e-02  -5.998459e-02
5.450000e+00  4.390746e-02  -2.736889e-02  2.612625e-02  -1.505621e-02  2.936309e-02  -1.689425e-02  1.543527e-01  -7.345827e-02  1.554867e-01  -7.188651e-02  1.558949e-01  -7.183275e-02  5.603650e-02  -6.305493e-02  5.055353e-02  -6.034125e-02  5.048933e-02  -6.023600e-02
5.465000e+00  4.404884e-02  -2.746194e-02  2.626643e-02  -1.513731e-02  2.950712e-02  -1.697853e-02  1.541224e-01  -7.332028e-02  1.552424e-01  -7.173280e-02  1.556380e-01  -7.167716e-02  5.599716e-02  -6.328731e-02  5.051762e-02  -6.058555e-02  5.046058e-02  -6.048239e-02
